温州博物馆,"
浙江省温州市市府路世纪广场
",https://baike.baidu.com/pic/%E6%B8%A9%E5%B7%9E%E5%8D%9A%E7%89%A9%E9%A6%86/5862190/0/9a504fc2d5628535e5dd05c31ca361c6a7efcf1bc5b6?fr=lemma&ct=single, 温州博物馆位于浙江省温州市市府路世纪广场，是一所综合性地方博物馆。
杭州西湖博物馆,"
22480 m2
",https://baike.baidu.com/pic/%E6%9D%AD%E5%B7%9E%E8%A5%BF%E6%B9%96%E5%8D%9A%E7%89%A9%E9%A6%86/10476110/0/9e7ce6dc3fd57a9acc116636?fr=lemma&ct=single, 杭州西湖博物馆是中国第一座湖泊类专题博物馆，坐落于秀丽的西子湖畔，占地面积22480平方米，整个建筑大部分延伸于地下，不着痕迹地融入了周围的湖光山色中。
中国茶叶博物馆,"
茶文化博物馆
",https://baike.baidu.com/pic/%E4%B8%AD%E5%9B%BD%E8%8C%B6%E5%8F%B6%E5%8D%9A%E7%89%A9%E9%A6%86/2036659/0/b110e619358c7240dbb4bd74?fr=lemma&ct=single, 中国茶叶博物馆是茶文化专题博物馆，位于浙江省杭州市西湖西南面龙井路旁双峰村。
杭州工艺美术博物馆,"
艺术类
",0, 杭州工艺美术博物馆是由杭州市人民政府出资建设的工美主题的博物馆，位于浙江省杭州市拱宸桥桥西历史文化街区，北起刀剪剑、伞博物馆南面，南近登云路，西起小河路，东与京杭大运河相望。
宁波市天一阁博物馆,"
专题性博物馆
",https://baike.baidu.com/pic/%E5%AE%81%E6%B3%A2%E5%B8%82%E5%A4%A9%E4%B8%80%E9%98%81%E5%8D%9A%E7%89%A9%E9%A6%86/24519846/0/203fb80e7bec54e736d139f9e8718c504fc2d4623c89?fr=lemma&ct=single, 宁波市天一阁博物馆，国家二级博物馆，位于浙江省宁波市海曙区天一街10号。
中国港口博物馆,"
浙江省宁波市北仑区春晓港博路6号
[2]?
",https://baike.baidu.com/pic/%E4%B8%AD%E5%9B%BD%E6%B8%AF%E5%8F%A3%E5%8D%9A%E7%89%A9%E9%A6%86/9313180/0/8d5494eef01f3a29d71e72ed9325bc315c607c3b?fr=lemma&ct=single, 中国港口博物馆（China Port Museum），简称“港博”，全称宁波中国港口博物馆，位于浙江省宁波市北仑区春晓街道港博路6号。
南湖革命纪念馆,"
8：30—16：30
",https://baike.baidu.com/pic/%E5%8D%97%E6%B9%96%E9%9D%A9%E5%91%BD%E7%BA%AA%E5%BF%B5%E9%A6%86/4544827/0/d4239b35977ce62a91ef3979?fr=lemma&ct=single, 南湖革命纪念馆是嘉兴南湖中共一大会址的宣传、保护、管理机构，属于近现代纪念性专题纪念馆，隶属嘉兴市南湖风景名胜区管理委员会。
舟山博物馆,"
综合类
",https://baike.baidu.com/pic/%E8%88%9F%E5%B1%B1%E5%8D%9A%E7%89%A9%E9%A6%86/400705/0/eaf81a4c510fd9f9a04ba9a62b2dd42a2934a4a5?fr=lemma&ct=single, 舟山博物馆位于浙江省舟山市，是一座集收藏、保护、研究、展示和教育于一体的综合性博物馆。
安徽博物院,"
综合类博物馆
",https://baike.baidu.com/pic/%E5%AE%89%E5%BE%BD%E5%8D%9A%E7%89%A9%E9%99%A2/10888151/0/bf487563b21e85100c33fa88?fr=lemma&ct=single, 安徽博物院位于安徽省合肥市怀宁路268号，是安徽省唯一一家集自然、历史、社教为一体的省级综合类博物馆，占地面积约6.2万平方米，展厅面积1.6万平方米，地上6层，地下局部1层，建筑高度37.7米，展厅15个，馆藏文物21.8万余件。
安徽中国徽州文化博物馆,"
157 亩
",https://baike.baidu.com/pic/%E5%AE%89%E5%BE%BD%E4%B8%AD%E5%9B%BD%E5%BE%BD%E5%B7%9E%E6%96%87%E5%8C%96%E5%8D%9A%E7%89%A9%E9%A6%86/8787681/0/6159252dd42a28346ae4e4e755b5c9ea14cebf98?fr=lemma&ct=single, 安徽中国徽州文化博物馆位于安徽省黄山市屯溪区机场迎宾大道50号，沿革于黄山市博物馆，新馆于2008年1月8日正式开馆，同年全面免费开放。
安徽省地质博物馆,"
历史博物馆
",https://baike.baidu.com/pic/%E5%AE%89%E5%BE%BD%E7%9C%81%E5%9C%B0%E8%B4%A8%E5%8D%9A%E7%89%A9%E9%A6%86/8023610/0/4d086e061d950a7b14a37c1f0ed162d9f3d3c952?fr=lemma&ct=single, 安徽省地质博物馆坐落于安徽省省会合肥市天鹅湖畔安徽省文化博物园。
淮北市博物馆,"
安徽省淮北市相山区博物馆路1号
",https://baike.baidu.com/pic/%E6%B7%AE%E5%8C%97%E5%B8%82%E5%8D%9A%E7%89%A9%E9%A6%86/10018744/0/8b13632762d0f703a46b4a3406fa513d2797c579?fr=lemma&ct=single, 淮北市博物馆，又称隋唐大运河博物馆，位于安徽省淮北市相山区博物馆路1号。
宿州市博物馆,"
安徽省宿州市埇桥区通济一路8号
",https://baike.baidu.com/pic/%E5%AE%BF%E5%B7%9E%E5%B8%82%E5%8D%9A%E7%89%A9%E9%A6%86/19939341/0/c9bdddce606fef5f93457e4b?fr=lemma&ct=single, 宿州市博物馆，位于安徽省宿州市埇桥区通济一路8号，在宿州市政务中心对面。
蚌埠市博物馆,"
地方综合性博物馆
",https://baike.baidu.com/pic/%E8%9A%8C%E5%9F%A0%E5%B8%82%E5%8D%9A%E7%89%A9%E9%A6%86/10018782/0/faacb5648ba020cff636540b?fr=lemma&ct=single, 蚌埠市博物馆坐落于龙子湖西侧市民广场，市政府以南，是一座以展示蚌埠古代历史、近现代城市发展史以及淮河历史文化为主题的综合性博物馆。
福建博物院,"
福建省福州市鼓楼区湖头街96号
",https://baike.baidu.com/pic/%E7%A6%8F%E5%BB%BA%E5%8D%9A%E7%89%A9%E9%99%A2/2966215/0/5243fbf2b2119313dad93e9f62380cd791238d03?fr=lemma&ct=single, 福建博物院坐落于福州市西湖公园，始建于1933年，原名福建省立科学馆。
古田会议纪念馆,"
福建省龙岩市上杭县古田镇古田路85号
",https://baike.baidu.com/pic/%E5%8F%A4%E7%94%B0%E4%BC%9A%E8%AE%AE%E7%BA%AA%E5%BF%B5%E9%A6%86/3344937/0/808a27db70d15250d0164ec7?fr=lemma&ct=single, 古田会议纪念馆( Site of the Gutian Conference ) ，位于福建省龙岩市上杭县古田镇古田路85号，始建于1971年7月，于1974年10月正式对外开放，是以古田会议会址为依托建立的集文物收藏、资料研究和宣传教育为一体的专题类革命纪念馆。
泉州海外交通史博物馆,"
专题博物馆
",https://baike.baidu.com/pic/%E6%B3%89%E5%B7%9E%E6%B5%B7%E5%A4%96%E4%BA%A4%E9%80%9A%E5%8F%B2%E5%8D%9A%E7%89%A9%E9%A6%86/8023758/0/5243fbf2b2119313861fe22862380cd790238dcd?fr=lemma&ct=single, 泉州海外交通史博物馆位于福建省泉州市丰泽区开元寺东侧。
中国闽台缘博物馆,"
专题博物馆
",https://baike.baidu.com/pic/%E4%B8%AD%E5%9B%BD%E9%97%BD%E5%8F%B0%E7%BC%98%E5%8D%9A%E7%89%A9%E9%A6%86/6846234/0/b3119313b07eca806d4e54b0962397dda1448319?fr=lemma&ct=single, 中国闽台缘博物馆座落于中国福建省泉州市区西北侧，占地154.2亩，主体建筑面积23332平方米。
中央苏区（闽西）历史博物馆,"
福建省龙岩市新罗区北环西路51号
",0, 中央苏区（闽西）历史博物馆位于龙岩市新罗区北环西路51号，是一座全面反映闽西革命史、重点凸显中央苏区（闽西）历史的综合性革命博物馆。
井冈山革命博物馆,"
革命史博物馆
",https://baike.baidu.com/pic/%E4%BA%95%E5%86%88%E5%B1%B1%E9%9D%A9%E5%91%BD%E5%8D%9A%E7%89%A9%E9%A6%86/2504705/0/aec379310a55b319d813764044a98226cffc1718?fr=lemma&ct=single, 井冈山革命博物馆，位于江西省井冈山市茨坪红军南路，是1958年11月由国家文物局投资兴建，1959年10月在中华人民共和国建国十周年之际竣工开放的全国十大献礼工程之一。
江西省博物馆,"
约 40000 m2
",https://baike.baidu.com/pic/%E6%B1%9F%E8%A5%BF%E7%9C%81%E5%8D%9A%E7%89%A9%E9%A6%86/1629077/0/7d98931096f8f63b213f2ee9?fr=lemma&ct=single, 江西省博物馆坐落在南昌市赣江、抚河环抱的新洲上，东临抚河，南接中山桥，西面赣江，北依江南三大名楼之一的滕王阁；占地面积约4万平方米，建筑面积3.5万平方米，展厅面积1.3万平方米（2013年）。
瑞金中央革命根据地纪念馆,"
8084 m2
",https://baike.baidu.com/pic/%E7%91%9E%E9%87%91%E4%B8%AD%E5%A4%AE%E9%9D%A9%E5%91%BD%E6%A0%B9%E6%8D%AE%E5%9C%B0%E7%BA%AA%E5%BF%B5%E9%A6%86/574619/0/faf2b2119313b07e66a6dc8d0dd7912397dd8c18?fr=lemma&ct=single, 瑞金中央革命根据地纪念馆原名瑞金革命纪念馆，位于江西省瑞金市象湖镇。
南昌八一起义纪念馆,"
国家一级博物馆
",https://baike.baidu.com/pic/%E5%8D%97%E6%98%8C%E5%85%AB%E4%B8%80%E8%B5%B7%E4%B9%89%E7%BA%AA%E5%BF%B5%E9%A6%86/2121335/0/a8014c086e061d95148ef6f175f40ad163d9ca2b?fr=lemma&ct=single, 南昌八一起义纪念馆是为纪念南昌起义而设立的专题纪念馆，成立于1956年，1959年10月1日正式对外开放。
安源路矿工人运动纪念馆,"
文物博物馆
",https://baike.baidu.com/pic/%E5%AE%89%E6%BA%90%E8%B7%AF%E7%9F%BF%E5%B7%A5%E4%BA%BA%E8%BF%90%E5%8A%A8%E7%BA%AA%E5%BF%B5%E9%A6%86/1410112/0/d57e9994d1ea3a22d21b70c1?fr=lemma&ct=single, 安源路矿工人运动纪念馆是纪念性革命博物馆。
八大山人纪念馆,"
南昌市青云谱区青云谱路259号
[18]?
",https://baike.baidu.com/pic/%E5%85%AB%E5%A4%A7%E5%B1%B1%E4%BA%BA%E7%BA%AA%E5%BF%B5%E9%A6%86/647149/0/6c224f4a20a446230b2aba359722720e0df3d780?fr=lemma&ct=single, 八大山人纪念馆位于江西南昌青云谱区青云谱路259号，前身为清代书画大师八大山人的故居。
九江市博物馆,"
江西省九江市八里湖新区文博园内（胜利碑下）
",https://baike.baidu.com/pic/%E4%B9%9D%E6%B1%9F%E5%B8%82%E5%8D%9A%E7%89%A9%E9%A6%86/4795567/0/dbb44aed2e738bd4598f9ee0af8b87d6267ff9b1?fr=lemma&ct=single, 九江市博物馆位于江西省九江市八里湖新区文博园内（胜利碑下）。
江西省庐山博物馆,"
2019年3月25日，入选江西省文办“第十五届江西省文明单位”拟表彰名单
",0, 江西省庐山博物馆是江西省庐山市的一个组织机构。
赣州市博物馆,"
赣州市章江新区
",0, 赣州市博物馆建筑面积20290平方米，2009年9月27日正式开馆，赣州市博物馆设有两层，每层建筑面积为1000平方米，在这个有限的空间里，以文物、实物、史料展示等方式，从远古时期到民国，从赣南人民革命战争到新中国成立，浓缩了赣州五千多年的历史。
景德镇陶瓷馆,"
5.9万多平方米
",https://baike.baidu.com/pic/%E6%99%AF%E5%BE%B7%E9%95%87%E9%99%B6%E7%93%B7%E9%A6%86/8981379/0/ca1349540923dd54cede6eb9df09b3de9d8248b6?fr=lemma&ct=single, 景德镇陶瓷馆，又称景德镇中国陶瓷博物馆，位于江西省景德镇市昌江区紫晶北路1号。
萍乡博物馆,"
萍乡市
",https://baike.baidu.com/pic/%E8%90%8D%E4%B9%A1%E5%8D%9A%E7%89%A9%E9%A6%86/1663230/0/9922720e0cf3d7cabc797dacf11fbe096a63a959?fr=lemma&ct=single, 萍乡博物馆坐落在萍乡市滨河东路376号，上邻秋收起义广场与彩虹桥，面对金螺峰和虎形山，西靠萍水河，下接鹅湖公园，新馆主体建筑6层，高达28米，占地约2.6万平方米，建筑面积约16900平方米。
青岛市博物馆,"
2001年6月24日
",https://baike.baidu.com/pic/%E9%9D%92%E5%B2%9B%E5%B8%82%E5%8D%9A%E7%89%A9%E9%A6%86/1629042/0/b94f65ec416360ed2e2e2165?fr=lemma&ct=single, 青岛市博物馆是国家一级博物馆和全国古籍重点保护单位，馆藏文物包括书法、绘画、陶瓷器、铜器、玉器、钱币、玺印、甲骨、竹木牙角器等三十余个门类十多万件，其中书法、陶瓷器、玉器、钱币为馆藏特色。
中国甲午战争博物馆,"
山东省威海市环翠区刘公岛丁公路
",https://baike.baidu.com/pic/%E4%B8%AD%E5%9B%BD%E7%94%B2%E5%8D%88%E6%88%98%E4%BA%89%E5%8D%9A%E7%89%A9%E9%A6%86/3575085/0/7dd98d1001e93901a15344a47bec54e737d196d3?fr=lemma&ct=single, 中国甲午战争博物馆位于山东省威海市环翠区丁公路，建于1985年3月21日，馆名由前国家主席江泽民同志题写。
青州博物馆,"
40 亩
",https://baike.baidu.com/pic/%E9%9D%92%E5%B7%9E%E5%8D%9A%E7%89%A9%E9%A6%86/1006871/0/dc54564e9258d10922559720d858ccbf6d814de9?fr=lemma&ct=single, 青州博物馆位于山东省青州市范公亭公园（范公亭路）西端，是一座综合性地志博物馆、国家一级博物馆。
山东博物馆,"
综合性
",https://baike.baidu.com/pic/%E5%B1%B1%E4%B8%9C%E5%8D%9A%E7%89%A9%E9%A6%86/9588493/0/6a211233a75cfe9a1a4cffdf?fr=lemma&ct=single, 山东博物馆位于山东省济南历下区经十东路11899号（燕山立交桥东2公里），成立于1954年，是新中国成立后建立的第一座省级综合性地志博物馆，现代化程度高的大型综合性博物馆。
烟台市博物馆,"
地方历史
",https://baike.baidu.com/pic/%E7%83%9F%E5%8F%B0%E5%B8%82%E5%8D%9A%E7%89%A9%E9%A6%86/7522330/0/a1ad16fa82176fb759ee90e8?fr=lemma&ct=single, 烟台市博物馆成立于1958年，现有馆址两处，原址位于全国重点文物保护单位福建会馆(烟台市民俗博物馆)，新址位于南大街61号博物馆新馆。
潍坊市博物馆,"
综合博物馆
",https://baike.baidu.com/pic/%E6%BD%8D%E5%9D%8A%E5%B8%82%E5%8D%9A%E7%89%A9%E9%A6%86/124585/0/d019d2bf34a2bd1919d81f13?fr=lemma&ct=single," 潍坊市博物馆（Weifang Museum），位于山东省潍坊市奎文区东风东街6616号，始建于1962年，新馆于1999年12月20日落成开馆，是一座古建筑风格的地方大型综合性博物馆
[1]?
。"
曲阜市孔子博物院,"
综合类博物馆
",https://baike.baidu.com/pic/%E6%9B%B2%E9%98%9C%E5%B8%82%E5%AD%94%E5%AD%90%E5%8D%9A%E7%89%A9%E9%99%A2/24148377/0/574e9258d109b3de66f74c13c3bf6c81800a4c05?fr=lemma&ct=single," 曲阜市孔子博物院（Confucius Museum In Qufu），位于山东省曲阜市孔子大道100号，是为了纪念孔子、集中展示孔子思想学说、传播弘扬以儒家文化为代表的传统文化而建设的博物馆，于2019年9月6日正式开放
[1-2]?
。"
济南市博物馆,"
综合性博物馆
",https://baike.baidu.com/pic/%E6%B5%8E%E5%8D%97%E5%B8%82%E5%8D%9A%E7%89%A9%E9%A6%86/118264/0/aa64034f78f0f736afc3143d7b1ca419ebc4b745b5fc?fr=lemma&ct=single, 济南市博物馆是一所山东省大型地方综合性博物馆，是国家二级博物馆，位于山东省济南市历下区经十一路30号。
济南市章丘区博物馆,"
国家一级博物馆
",0, 济南市章丘区博物馆，位于山东省，据2020年9月国家文物局信息显示，现有藏品16042件/套、珍贵文物380件/套，举办展览380个，开展教育活动120次，参观人数21.6万人次。
山东大学博物馆,  ,0, 山东大学博物馆是以考古学系的文物标本室为基础，于1995年正式建立，老馆址位于山东大学东校区经管楼，由校史馆、教学科研成果馆、书画展和文物馆四部分组成。
青岛啤酒博物馆,"
08:30~16:30
",0, 青岛啤酒博物馆是青岛啤酒股份有限公司投资2800万元建成的国内唯一的啤酒博物馆，其展出面积达6000余平方米。
青岛山炮台遗址展览馆,  ,0, 青岛山炮台遗址展览馆位于山东省，据2020年9月国家文物局信息显示，现有藏品1800件/套。
淄博市陶瓷博物馆,"
综合性现代化陶瓷博物馆
",0, 淄博市陶瓷博物馆，是一个集陈列、展览、收藏、研究、销售和社会教育于一体的综合性现代化陶瓷博物馆。
齐文化博物馆,"
综合类博物馆
",https://baike.baidu.com/pic/%E9%BD%90%E6%96%87%E5%8C%96%E5%8D%9A%E7%89%A9%E9%A6%86/20621288/0/d439b6003af33a87d14e2367c95c10385343b5af?fr=lemma&ct=single," 齐文化博物馆（Qi Heritage Museum），位于山东省淄博市临淄区临淄大道308号，是一座集文物收藏、展陈、保护、研究、教育、休闲功能于一体的综合性博物馆，由原齐国故城遗址博物馆（齐国历史博物馆）迁建，于2016年9月12日开馆
[1-2]?
。"
山东省滕州市博物馆,"
综合性博物馆
",0," 山东省滕州市博物馆（Tengzhou City Museum In Shandong），位于山东省滕州市学院中路82号
[1]?
。"
滕州汉画像石馆,"
汉画像石艺术陈列馆
",https://baike.baidu.com/pic/%E6%BB%95%E5%B7%9E%E6%B1%89%E7%94%BB%E5%83%8F%E7%9F%B3%E9%A6%86/9181657/0/7aad4ae7f257870ab9382088?fr=lemma&ct=single, 滕州汉画像石馆位于滕州荆河桥畔，龙泉塔下。
济宁市博物馆,"
济宁市古槐路38号 （老馆）
济宁市太白湖新区运河路140号（新馆）
",https://baike.baidu.com/pic/%E6%B5%8E%E5%AE%81%E5%B8%82%E5%8D%9A%E7%89%A9%E9%A6%86/3430367/0/b7003af33a87e950352ab5ecc2724443fbf2b2111e52?fr=lemma&ct=single, 济宁市博物馆始建于1985年5月，是一处集文物收藏、研究、展览的综合性场所。
临沂市博物馆,"
综合性博物馆
",https://baike.baidu.com/pic/%E4%B8%B4%E6%B2%82%E5%B8%82%E5%8D%9A%E7%89%A9%E9%A6%86/8130166/0/574e9258d109b3de187bc560c2bf6c81810a4cf5?fr=lemma&ct=single," 临沂市博物馆（Linyi Museum）位于山东省临沂市北城新区兰陵路10号
[19]?
。"
河南博物院,"
郑州市金水区农业路8号
",https://baike.baidu.com/pic/%E6%B2%B3%E5%8D%97%E5%8D%9A%E7%89%A9%E9%99%A2/529742/0/4a36acaf2edda3cc21cf98aa07e93901213f9214?fr=lemma&ct=single, 河南博物院位于河南省郑州市农业路，为国家级重点博物馆，是中国建立较早的博物馆之一，也是首批中央地方共建国家级博物馆之一。
郑州博物馆,  ,0, 
洛阳博物馆,"
河南省洛阳市洛龙区聂泰路
[37]?
",https://baike.baidu.com/pic/%E6%B4%9B%E9%98%B3%E5%8D%9A%E7%89%A9%E9%A6%86/1628817/0/8cf0d513afb7ac19dc54013b?fr=lemma&ct=single, 洛阳博物馆创建于1958年，位于河南省洛阳市洛龙区隋唐里坊区西北隅，北临洛浦公园，南接洛阳植物园，环境优美，交通便利，是洛阳市的文化地标。
南阳市汉画馆,"
专题博物馆
",https://baike.baidu.com/pic/%E5%8D%97%E9%98%B3%E5%B8%82%E6%B1%89%E7%94%BB%E9%A6%86/13880978/0/b21c8701a18b87d6277fd662b3403f381f30e924573f?fr=lemma&ct=single," 南阳市汉画馆（Nanyang Stonecarved art Museum in Han Dynasty）坐落于河南省南阳市卧龙岗南端的龙首处，是国家AAA级旅游景区
[1]?
，中国建馆最早、藏品最多、规模最大的一座汉画像石刻艺术博物馆。"
开封市博物馆,"
54268 m2
",https://baike.baidu.com/pic/%E5%BC%80%E5%B0%81%E5%B8%82%E5%8D%9A%E7%89%A9%E9%A6%86/1628889/0/77c6a7efce1b9d168b42a64cfcdeb48f8c546411?fr=lemma&ct=single, 开封市博物馆位于河南省开封市新区，是一座集陈列展览、文物收藏、文物保护、科学研究、宣传教育为一体的地方综合性博物馆。
鄂豫皖苏区首府革命博物馆,"
革命博物馆
",https://baike.baidu.com/pic/%E9%84%82%E8%B1%AB%E7%9A%96%E8%8B%8F%E5%8C%BA%E9%A6%96%E5%BA%9C%E9%9D%A9%E5%91%BD%E5%8D%9A%E7%89%A9%E9%A6%86/4654770/0/b21c8701a18b87d6277f851de6403f381f30e92457d2?fr=lemma&ct=single, 鄂豫皖苏区首府革命博物馆，位于河南省信阳市新县首府路文博新村004号，占地面积约192000平方米，1984年开始建设，2008年3月免费开放，每年接待游客达60余万人次。
中国文字博物馆,"
256 亩
",https://baike.baidu.com/pic/%E4%B8%AD%E5%9B%BD%E6%96%87%E5%AD%97%E5%8D%9A%E7%89%A9%E9%A6%86/11056750/0/dcc451da81cb39dbb4928242d8160924ab183057?fr=lemma&ct=single, 中国文字博物馆，位于河南省安阳市人民大道东段656号。
平顶山博物馆,"
河南省平顶山市长安大道与怀仁路交叉口的平安广场西侧
",https://baike.baidu.com/pic/%E5%B9%B3%E9%A1%B6%E5%B1%B1%E5%8D%9A%E7%89%A9%E9%A6%86/2069582/0/0d338744ebf81a4c510f50077d637759252dd52a08e1?fr=lemma&ct=single, 平顶山博物馆（Pingdingshan Museum），位于河南省平顶山市长安大道与怀仁路交叉口的平安广场西侧，是平顶山市第一座综合性博物馆。
安阳博物馆,"
5170件/套
",0, 安阳博物馆，位于河南省，据2020年9月国家文物局信息显示，现有藏品12899件/套、珍贵文物5170件/套，举办展览22个，开展教育活动37次，参观人数30万人次。
湖北省博物馆,"
国家一级博物馆
",https://baike.baidu.com/pic/%E6%B9%96%E5%8C%97%E7%9C%81%E5%8D%9A%E7%89%A9%E9%A6%86/938188/0/1cd4147b4cacc4ea0bd18760?fr=lemma&ct=single, 湖北省博物馆筹建于1953年，坐落于湖北省武汉市武昌区东湖风景区，占地面积81909平方米，建筑面积49611平方米，展厅面积13427平方米，有中国规模最大的古乐器陈列馆。
荆州博物馆,"
48000 m2
",https://baike.baidu.com/pic/%E8%8D%86%E5%B7%9E%E5%8D%9A%E7%89%A9%E9%A6%86/5430999/0/c8177f3e6709c93d00407e22963df8dcd00054b0?fr=lemma&ct=single, 荆州博物馆位于湖北省荆州市荆州区荆中路166号，是一座地方综合性博物馆，为国家AAAA级旅游景区，占地4.8万平方米。
武汉博物馆,"
国家一级博物馆
",https://baike.baidu.com/pic/%E6%AD%A6%E6%B1%89%E5%8D%9A%E7%89%A9%E9%A6%86/4134277/0/c75c10385343fbf254dce0ffba7eca8064388f7e?fr=lemma&ct=single, 武汉博物馆位于湖北省武汉市江汉区青年路373号，西距汉口火车站300米。
辛亥革命武昌起义纪念馆,"
纪念性博物馆
",https://baike.baidu.com/pic/%E8%BE%9B%E4%BA%A5%E9%9D%A9%E5%91%BD%E6%AD%A6%E6%98%8C%E8%B5%B7%E4%B9%89%E7%BA%AA%E5%BF%B5%E9%A6%86/1797961/0/241f95cad1c8a786c917acc8a941de3d70cf3ac7fa96?fr=lemma&ct=single, 辛亥革命武昌起义纪念馆，是依托中华民国军政府鄂军都督府旧址而建立的纪念性博物馆，位于湖北省武汉市武昌区武珞路1号，占地面积20000多平方米，建筑面积近10000平方米，2008年10月17日，正式开始向观众免费开放。
武汉市中山舰博物馆,"
纪念性博物馆
",https://baike.baidu.com/pic/%E6%AD%A6%E6%B1%89%E5%B8%82%E4%B8%AD%E5%B1%B1%E8%88%B0%E5%8D%9A%E7%89%A9%E9%A6%86/49861362/0/aa18972bd40735fae6cd7959591918b30f2443a7a2b1?fr=lemma&ct=single, 武汉市中山舰博物馆，位于湖北省武汉市江夏区金口街特1号，是一座专题性纪念性博物馆，以“中山舰”的名字命名，展示了抗日英烈为国捐躯，铁血悲歌的革命精神，建筑面积11000平方米，1999年12月成立，2011年9月26日正式对外开放，2016年和2017年，均接待逾60万参观者。
武汉革命博物馆,"
湖北省武汉市武昌区红巷13号
",https://baike.baidu.com/pic/%E6%AD%A6%E6%B1%89%E9%9D%A9%E5%91%BD%E5%8D%9A%E7%89%A9%E9%A6%86/6428954/0/9345d688d43f8794a4c263534b5219f41bd5ad6e8c3f?fr=lemma&ct=single, 武汉革命博物馆，位于湖北省武汉市武昌区红巷13号，场馆总占地面积32111.59平方米，建筑面积为19296.79平方米， 1997年成立，2019年接待观众170万人次以上。
长江文明馆,"
星期二至星期日9:00-17:00
",0, 长江文明馆是第十届中国（武汉）国际园林博览会的主题展馆和亮点工程之一，位于园博园中部，张公堤南侧， 展馆建筑面积约为31000平方米。
宜昌博物馆,"
33000 m2
",https://baike.baidu.com/pic/%E5%AE%9C%E6%98%8C%E5%8D%9A%E7%89%A9%E9%A6%86/9781413/0/bd315c6034a85edf8db1208cd01e1e23dd54564edf43?fr=lemma&ct=single," 宜昌博物馆位于宜昌市伍家岗新区求索路，占地面积33000㎡，主体建筑面积43080㎡，地上建筑面积33280㎡，地下建筑面积9800㎡, 其中展陈面积14240㎡。"
随州市博物馆,"
综合类
",https://baike.baidu.com/pic/%E9%9A%8F%E5%B7%9E%E5%B8%82%E5%8D%9A%E7%89%A9%E9%A6%86/14123259/0/5d6034a85edf8db1fc562c920b23dd54574e74cf?fr=lemma&ct=single, 随州市新博物馆位于湖北省随州市擂鼓墩大道中段西侧，是一座集文物收藏、科学研究、文物展览及编钟演奏于一体的地方综合性博物馆。
湖南省博物馆,"
综合性历史艺术类博物馆
",https://baike.baidu.com/pic/%E6%B9%96%E5%8D%97%E7%9C%81%E5%8D%9A%E7%89%A9%E9%A6%86/1628643/0/4b90f603738da97739128f0f0219ef198618367a45f4?fr=lemma&ct=single, 湖南省博物馆（Hunan Museum），位于湖南省长沙市开福区东风路50号，是中国首批国家一级博物馆、中央地方共建的八个国家级重点博物馆之一、湖南省最大的综合性历史艺术类博物馆。
韶山毛泽东故居纪念馆,"
472.92平方米
",https://baike.baidu.com/pic/%E9%9F%B6%E5%B1%B1%E6%AF%9B%E6%B3%BD%E4%B8%9C%E6%95%85%E5%B1%85%E7%BA%AA%E5%BF%B5%E9%A6%86/14125569/0/9c16fdfaaf51f3de9ed8e99296eef01f3b2979d9?fr=lemma&ct=single, 韶山毛泽东故居纪念馆，坐落在全国重要的革命纪念地——湖南省韶山市韶山冲。
刘少奇故居纪念馆,"
全国AAAA级旅游景区
",https://baike.baidu.com/pic/%E5%88%98%E5%B0%91%E5%A5%87%E6%95%85%E5%B1%85%E7%BA%AA%E5%BF%B5%E9%A6%86/12769149/0/42a98226cffc1e170258ce4c4890f603728de9ec?fr=lemma&ct=single, 刘少奇故居纪念馆是全国重点文物保护单位，故居纪念馆是全国首批爱国主义教育示范基地，全国首批AAAA级旅游景区。
长沙简牍博物馆,"
国家一级博物馆
",https://baike.baidu.com/pic/%E9%95%BF%E6%B2%99%E7%AE%80%E7%89%8D%E5%8D%9A%E7%89%A9%E9%A6%86/5388818/0/6f061d950a7b02087e4f1fe56ad9f2d3572cc82b?fr=lemma&ct=single, 长沙简牍博物馆位于长沙市天心区白沙路92号，成立于2002年，是国内首座集简牍收藏、保护、整理、研究和陈列展示于一体的现代化专题博物馆。
长沙市博物馆,"
综合性地志博物馆
",https://baike.baidu.com/pic/%E9%95%BF%E6%B2%99%E5%B8%82%E5%8D%9A%E7%89%A9%E9%A6%86/8711557/0/7dd98d1001e93901213f7d87e5a443e736d12f2e387b?fr=lemma&ct=single, 长沙市博物馆（Changsha Museum）位于湖南省长沙市开福区长沙滨江文化园景区（新河三角洲）内。
胡耀邦故居,"
湖南省长沙市浏阳市文苍公路
[6]?
",https://baike.baidu.com/pic/%E8%83%A1%E8%80%80%E9%82%A6%E6%95%85%E5%B1%85/1914054/0/a686c9177f3e6709e335fe083ec79f3df8dc550b?fr=lemma&ct=single, 胡耀邦故居位于湖南省浏阳市中和镇苍坊村敏溪河畔，始建于清朝咸丰年间，房屋坐北朝南，土木结构，小青瓦顶，为典型的清末浏阳农村居民建筑。
广东省博物馆,"
广东省广州市天河区珠江新城珠江东路2号
",https://baike.baidu.com/pic/%E5%B9%BF%E4%B8%9C%E7%9C%81%E5%8D%9A%E7%89%A9%E9%A6%86/1628626/0/d62a6059252dd42aff5340a8043b5bb5c9eab85f?fr=lemma&ct=single, 广东省博物馆位于中国广州市天河区珠江东路2号，广州新城市中轴线珠江新城中心区南部，1957年开始筹建，1959年正式开放。
